losses,recalls
0.53067696,0.472
0.5408298,0.456
0.5366798,0.418
0.5353021,0.482
0.54037845,0.444
0.5335947,0.454
0.53120565,0.466
0.5401318,0.408
0.5376848,0.49
0.5359084,0.496
0.5329236,0.494
0.5391479,0.418
0.5398262,0.448
0.5344745,0.414
0.5301864,0.474
0.5387246,0.41
0.54030645,0.426
0.53637177,0.466
0.53066677,0.51
0.5365427,0.476
0.5336839,0.478
0.5357173,0.45
0.54017025,0.414
0.52850133,0.494
0.53237176,0.456
0.53355336,0.46
0.5340831,0.458
0.5301967,0.522
0.5379974,0.498
0.528529,0.532
0.53134763,0.41
0.53104883,0.538
0.53506196,0.472
0.53396106,0.482
0.5379811,0.422
0.53586763,0.474
0.5327439,0.47
0.53873366,0.43
0.5306338,0.48
0.53229505,0.498
0.536488,0.426
0.5371558,0.468
0.53866726,0.414
0.5339533,0.494
0.5334072,0.482
0.5400489,0.386
0.5388546,0.472
0.5283207,0.526
0.5370819,0.378
0.53069985,0.524
0.5353416,0.478
0.53177184,0.488
0.53692794,0.482
0.5363355,0.488
0.53259224,0.45
0.5316739,0.472
0.53524566,0.462
0.5407531,0.48
0.53572375,0.426
0.53458005,0.5
0.53212225,0.482
0.5268725,0.51
0.5283253,0.502
0.5388826,0.434
0.54077405,0.432
0.5358503,0.43
0.5350396,0.426
0.5313553,0.464
0.5299039,0.48
0.53236467,0.476
0.527303,0.526
0.5341837,0.488
0.5306622,0.488
0.533059,0.44
0.53659606,0.44
0.53431016,0.496
0.5418214,0.38
0.5350142,0.498
0.5309258,0.454
0.53213495,0.488
0.53977346,0.418
0.53479266,0.462
0.53596854,0.438
0.5279372,0.504
0.53582734,0.46
0.5264183,0.5
0.5317372,0.476
0.52835536,0.488
0.5342372,0.408
0.53394985,0.412
0.5360435,0.442
0.53305066,0.494
0.5251658,0.51
0.531066,0.532
0.5336676,0.488
